25,48,25
50,9,59
58,40,2
4,19,0
41,42,10
40,26,23
49,40,8
43,38,37
20,5,30
53,31,18
10,21,27
3,15,19
4,48,54
6,29,12
29,10,53
30,53,23
7,39,14
29,59,11
59,44,42
10,46,55
29,55,6
21,51,14
33,47,2
27,53,23
39,22,34
24,44,19
39,43,58
53,12,49
5,4,33
39,14,19
35,35,7
33,49,50
47,22,37
42,49,30
5,20,44
31,37,29
43,16,12
41,2,25
23,59,21
48,38,27
0,5,2
7,39,51
49,26,13
26,8,54
56,6,7
32,37,44
1,20,0
6,54,54
23,17,53
44,57,32
11,57,29
5,56,8
49,45,35
2,11,35
49,59,41
56,32,11
40,25,23
32,31,9
27,46,18
12,30,16
44,33,13
6,39,10
14,28,55
41,22,59
17,3,58
50,59,22
53,31,48
17,4,11
26,23,58
45,35,20
1,12,46
14,18,25
16,32,45
12,6,59
11,23,3
1,5,2
16,59,34
4,16,30
7,34,53
57,19,20
10,12,32
56,19,50
13,35,15
58,47,21
57,50,36
0,44,41
3,0,32
29,56,40
59,3,15
44,53,26
4,3,31
29,51,50
19,4,25
26,2,5
39,51,47
7,44,31
41,39,31
13,8,27
54,59,23
1,43,8
27,39,3
58,8,54
40,20,58
6,38,52
3,18,35
50,25,19
22,6,58
45,12,58
13,6,57
28,7,32
36,26,12
39,17,20
33,57,32
23,55,11
7,58,29
34,41,46
54,3,45
44,48,57
43,53,55
40,21,54
5,57,20
17,28,29
29,53,19
54,16,14
5,15,5
26,50,46
12,36,49
49,12,29
46,55,15
33,28,36
27,33,26
40,42,46
9,3,40
28,57,56
35,2,4
40,20,46
18,25,14
59,14,26
28,53,22
43,26,42
12,54,7
30,34,49
16,35,44
56,4,42
45,31,36
41,3,57
27,21,22
41,20,28
59,40,21
13,24,48
55,28,42
2,50,16
43,6,51
20,55,47
54,32,10
30,13,13
19,40,34
33,13,54
2,4,35
23,18,51
11,13,11
45,8,1
53,43,59
37,55,54
24,49,26
27,12,31
40,31,3
7,57,16
53,59,21
20,14,31
11,18,36
14,3,44
7,57,20
7,34,15
53,50,57
43,50,32
55,42,20
8,3,35
39,6,45
16,13,40
52,20,37
4,27,3
20,21,46
17,25,47
18,8,29
50,47,18
20,43,1
40,43,56
7,23,2
52,31,15
33,23,28
2,28,55
58,40,8
36,49,33
23,7,34
53,57,21
3,9,56
4,42,40
52,49,55
47,34,26
54,59,41
22,53,1
18,51,33
18,19,22
44,35,21
10,20,11
23,23,20
20,20,2
52,12,44
47,59,18
5,54,17
38,16,10
40,26,54
13,37,5
28,21,40
49,23,0
52,46,24
13,58,36
7,50,48
51,29,48
1,26,34
18,5,50
21,45,9
7,50,46
12,18,59
45,0,22
37,52,8
1,57,7
29,57,49
18,48,19
58,50,45
32,0,42
14,13,27
23,20,10
1,25,28
0,10,20
14,47,5
23,41,54
22,10,51
3,20,40
14,18,22
52,50,22
34,5,28
54,20,48
4,22,5
24,22,7
45,37,55
42,52,28
36,6,30
20,9,51
52,16,9
14,8,52
28,42,57
48,36,17
37,40,39
34,5,54
42,42,23
29,16,15
57,44,13
19,4,14
10,56,30
12,2,38
4,23,21
1,11,49
10,40,30
42,15,27
36,49,1
59,18,17
6,15,1
11,34,58
25,37,46
56,49,41
34,53,56
47,46,59
37,56,40
59,30,47
26,6,28
27,57,46
36,55,53
37,6,19
27,32,56
14,20,37
55,54,30
51,42,8
50,11,5
22,10,27
1,36,34
29,55,23
15,31,11
0,0,17
20,28,41
16,34,1
54,29,48
16,12,22
25,2,33
22,17,43
49,10,11
15,40,6
39,47,29
42,48,29
59,8,49
33,16,23
26,10,44
14,19,56
36,44,51
9,58,0
44,39,10
55,55,50
1,26,30
22,8,18
44,59,18
33,24,34
49,51,37
25,57,56
22,34,32
5,35,30
7,7,56
58,1,22
20,23,22
38,7,14
56,33,38
30,14,29
7,39,27
55,1,53
27,58,20
49,55,32
51,3,32
47,53,33
2,13,48
16,51,56
9,1,35
30,9,14
49,56,8
42,24,6
55,13,54
27,4,57
51,44,50
24,38,3
13,54,46
1,25,25
14,26,26
49,56,27
55,46,24
3,20,40
2,15,53
48,35,50
45,26,26
27,43,4
30,48,50
8,41,15
33,55,41
51,44,30
11,31,8
35,27,28
15,21,36
0,9,11
42,54,29
0,21,4
4,43,52
55,51,33
2,16,20
36,59,56
58,10,28
6,37,55
34,44,16
10,45,25
13,19,11
39,16,7
24,3,50
49,6,6
10,34,5
58,32,8
26,38,45
13,4,30
21,7,7
49,47,38
13,19,47
12,35,50
2,24,48
0,26,22
6,25,46
6,43,24
51,57,21
13,10,28
12,49,40
31,30,28
1,36,47
48,48,22
31,43,38
19,43,5
34,41,22
12,47,57
29,31,54
50,44,57
18,57,46
58,20,8
26,21,44
5,2,25
19,33,8
58,44,43
55,10,25
9,23,4
6,52,35
53,42,20
50,0,9
28,50,29
36,17,42
21,14,44
38,34,9
38,24,54
21,19,56
43,26,3
18,19,45
30,1,37
31,29,28
52,6,37
35,19,43
19,49,17
29,27,33
15,40,44
11,19,4
31,54,23
26,4,42
12,27,36
41,58,5
1,51,3
30,26,14
14,37,55
23,58,22
57,13,55
33,17,14
38,40,0
1,6,4
35,18,23
11,52,22
9,45,5
4,16,23
11,22,0
6,45,51
29,34,4
16,8,21
30,38,1
22,39,8
18,6,18
42,10,2
4,19,48
1,15,56
24,26,18
16,33,55
7,54,22
4,10,22
17,32,0
11,46,31
19,4,29
29,46,39
24,42,50
12,43,6
8,59,32
18,16,57
13,15,43
35,19,45
49,37,9
49,40,55
12,51,0
42,20,46
13,36,29
4,48,4
10,48,4
34,58,12
24,12,27
7,39,39
53,29,8
54,10,48
50,15,39
50,49,51
28,2,28
57,6,8
54,8,49
58,43,47
10,7,51
29,6,23
0,51,44
8,46,46
56,36,1
27,18,42
19,46,45
39,44,43
47,38,52
28,28,27
16,30,34
59,51,32
22,52,24
6,0,2
53,49,38
46,8,56
29,27,42
6,58,18
49,38,48
41,6,8
0,14,38
34,14,22
59,36,14
15,35,14
17,20,55
47,6,4
43,35,23
17,33,22
28,23,0
8,56,6
9,57,21
39,23,27
1,22,3
15,37,30
22,46,50
17,33,57
21,8,24
37,26,58
59,46,13
59,46,9
57,55,6
10,35,22
37,36,36
33,52,14
3,6,0
54,23,26
43,37,34
59,14,52
49,13,38
2,4,25
4,53,12
2,4,47
24,41,16
1,6,8
7,10,14
59,56,29
25,31,6
0,22,12
52,12,17
23,6,21
40,10,7
52,13,11
40,37,44
48,30,51
48,37,53
54,37,41
23,54,4
22,54,26
34,39,38
44,2,45
57,42,47
4,34,0
15,6,30
0,54,0
43,42,30
28,36,59
9,52,53
5,14,48
31,40,27
2,24,29
39,22,3
26,26,37
27,34,36
49,26,30
49,9,5
11,37,33
10,38,25
4,43,39
44,6,12
3,8,36
32,47,50
27,6,17
4,33,51
32,14,17
55,55,18
0,7,47
33,17,17
59,13,52
30,57,58
42,0,7
11,24,46
1,51,52
18,48,17
1,20,31
10,7,19
20,7,26
59,33,43
16,24,49
8,54,46
59,29,47
58,40,11
44,33,55
29,44,43
38,45,55
2,48,3
21,8,2
47,0,35
22,16,51
11,17,38
58,16,7
37,14,39
40,50,12
27,11,56
2,50,34
58,52,22
53,13,22
47,52,14
15,14,31
6,18,40
44,8,48
43,45,2
14,17,44
27,45,56
15,47,46
49,37,30
3,22,43
18,10,35
32,25,41
55,31,51
35,8,59
23,43,36
17,58,46
2,25,31
50,40,10
28,22,48
58,17,10
41,35,20
8,0,37
41,55,1
33,23,9
24,38,52
53,56,50
39,50,7
10,32,40
20,0,54
0,58,11
11,39,39
23,39,39
1,12,26
54,37,49
3,2,28
47,55,16
30,34,6
29,36,38
9,56,38
55,49,28
7,0,7
38,15,38
17,8,50
35,2,28
25,57,22
45,37,9
1,7,43
59,36,19
29,38,7
7,33,56
35,32,48
34,10,56
4,19,56
46,55,59
6,12,48
28,57,25
37,50,32
12,49,1
23,18,31
23,17,56
11,44,29
52,10,31
48,6,43
44,52,30
35,59,34
24,19,31
49,49,13
14,1,2
15,17,12
46,40,21
34,51,5
3,35,7
27,23,13
2,0,57
24,27,56
58,51,8
29,33,57
42,47,50
36,54,7
40,32,39
1,6,23
58,2,58
5,29,22
10,23,14
7,47,41
56,45,25
4,6,58
1,40,45
51,8,39
51,48,11
30,49,17
53,39,11
52,36,32
6,46,55
20,45,34
53,41,19
18,37,17
16,38,57
53,22,5
24,13,45
27,35,26
45,29,5
48,13,33
21,19,19
16,31,57
51,24,30
2,35,8
20,51,46
9,37,0
15,1,13
52,29,49
19,6,10
16,54,23
50,15,34
1,24,5
58,15,21
29,9,56
37,29,40
15,39,17
16,46,18
21,38,39
2,49,45
4,6,32
27,56,47
1,57,11
58,56,18
20,17,28
16,46,49
56,1,28
16,31,37
55,25,26
33,30,32
5,49,28
52,43,18
56,41,6
6,1,23
34,10,9
16,58,2
36,4,12
43,20,35
20,7,52
38,40,22
3,45,4
23,30,47
41,18,28
47,24,22
2,51,32
11,7,22
6,43,26
10,18,38
37,30,38
29,9,18
44,12,56
48,27,18
35,9,28
3,56,44
17,51,35
49,54,34
12,0,10
30,10,28
1,47,51
39,9,0
49,53,4
37,33,31
47,8,32
15,3,21
52,21,12
19,2,6
54,6,59
56,29,9
24,30,49
15,1,50
7,42,43
3,12,8
27,51,16
51,59,11
12,51,24
16,10,27
23,56,25
22,52,54
23,9,16
4,16,17
54,16,52
29,19,56
37,38,47
45,22,46
57,34,37
21,51,48
40,6,36
6,20,29
0,35,38
17,40,54
26,26,10
10,56,22
6,25,52
54,11,14
32,0,41
10,13,24
26,52,42
47,52,17
25,1,49
20,20,16
22,30,12
44,29,29
29,15,40
43,47,40
24,49,54
48,39,40
10,58,32
52,45,16
2,11,18
51,23,30
7,37,52
11,14,21
41,43,36
13,18,16
46,43,5
32,23,37
12,26,35
36,18,20
52,12,23
2,4,38
32,3,8
25,7,22
38,48,57
7,53,15
23,39,50
28,11,6
5,15,32
32,51,42
45,36,55
8,38,59
39,3,54
47,20,1
1,50,41
58,57,35
13,20,6
56,41,18
2,38,25
34,3,9
16,48,45
11,48,15
2,19,10
57,6,30
50,7,13
32,57,10
7,11,23
13,7,56
23,9,26
49,35,29
58,51,17
35,3,58
50,57,17
53,54,16
15,45,15
28,9,13
39,16,16
54,21,15
50,37,16
16,18,51
46,8,42
55,43,37
53,25,35
11,18,21
27,26,58
42,54,7
47,33,23
3,27,37
18,9,6
25,4,32
0,59,7
37,45,24
4,56,35
26,15,1
24,49,55
47,40,40
16,51,50
22,25,8
46,43,12
10,43,11
9,12,56
26,17,44
1,43,51
54,59,41
41,31,10
2,11,42
35,27,33
25,50,51
25,28,26
37,31,9
40,32,13
29,58,30
13,51,5
57,37,57
30,19,28
40,13,31
14,48,59
40,5,41
23,30,1
49,59,32
50,40,57
3,9,47
26,14,39
23,3,8
20,33,27
41,5,41
12,12,21
3,52,27
44,15,49
46,4,49
10,54,21
7,49,30
55,15,36
26,31,40
34,51,5
2,24,3
56,32,7
15,17,14
5,3,18
46,13,4
7,21,53
29,8,1
57,34,32
29,8,15
35,2,32
30,37,1
45,26,33
52,41,50
58,38,45
16,24,59
12,23,12
57,52,12
58,42,46
22,11,46
30,38,49
2,8,18
55,45,44
28,29,18
19,27,56
4,35,13
55,47,36
59,45,21
11,35,55
49,50,6
36,12,37
17,6,37
35,1,23
12,29,52
30,40,20
18,37,55
31,24,35
0,24,20
13,27,47
8,17,37
14,53,41
43,10,47
21,37,48
36,41,10
28,3,50
40,22,19
36,45,44
3,37,0
15,50,27
2,58,44
32,5,37
13,48,39
1,1,9
49,37,50
59,6,46
42,38,8
1,6,45
37,9,23
37,24,5
5,27,4
49,51,9
19,4,49
50,5,51
42,38,26
28,20,5
28,14,11
5,51,21
20,29,45
26,26,4
22,15,55
31,26,0
20,9,57
3,0,36
50,2,27
55,22,33
59,20,17
20,40,46
57,58,4
54,20,11
49,51,38
41,4,39
31,7,39
7,31,14
14,22,8
34,9,23
59,8,43
16,20,15
54,10,14
58,4,34
10,53,18
40,27,14
19,58,13
58,57,45
4,4,59
13,38,8
28,37,9
11,46,29
18,40,39
32,39,43
59,49,29
17,29,56
23,40,46
36,38,43
13,35,47
12,40,17
13,8,47
22,11,33
43,29,5
23,2,44
58,53,25
19,2,46
7,25,26
53,1,57
29,15,32
8,19,12
18,32,20
5,54,31
30,30,52
35,53,46
12,43,39
37,55,41
24,2,58
42,48,52
39,9,59
11,9,18
15,27,43
35,24,29
58,54,59
43,22,44
29,34,28
9,3,23
42,19,17
33,2,5
25,33,6
34,52,43
17,20,0
47,10,46
46,53,8
31,23,34
51,24,38
6,58,57
15,31,59
13,48,33
19,4,2
35,39,54
11,48,14
11,27,17
49,14,10
58,37,25
24,20,49
2,18,40
0,33,11
51,46,52
16,6,56
18,33,27
5,44,16
11,47,43
28,29,49
39,19,18
56,43,38
38,46,56
18,38,22
21,21,8
13,38,6
10,48,40
37,53,16
45,5,56
29,33,25
10,4,44
29,53,27
7,31,5
56,49,43
18,10,57
18,16,35
25,18,23
5,47,9
21,33,14
17,54,39
34,4,36
18,25,29
38,25,52
43,21,41
19,31,43
16,49,51
43,14,9
58,11,57
59,33,30
13,42,16
45,9,12
13,27,38
34,57,3
59,52,47
42,0,28
34,35,43
35,25,54
54,30,54
10,15,3
15,20,22
53,54,20
56,12,53
12,11,37
19,20,56
54,55,21
41,20,46
52,6,17
46,9,24
41,24,45
56,17,31
16,5,44
1,9,47
30,0,41
51,11,53
47,6,41
8,47,53
47,31,59
4,10,8
20,51,24
57,47,33
29,55,38
5,48,47
52,18,39
26,9,51
11,48,49
44,57,28
37,44,59
29,40,9
29,0,53
54,58,32
27,19,20
6,16,8
45,0,19
17,26,20
8,30,9
49,14,58
17,52,34
8,21,14
18,50,6
3,36,56
35,4,7
47,2,15
56,39,16
7,56,34
27,4,4
36,53,19
26,2,3
0,11,16
6,21,58
5,24,35
1,51,31
1,39,33
16,27,12
24,34,1
59,1,5
55,30,51
6,56,45
9,57,56
17,3,9
16,8,25
43,2,17
6,55,48
31,3,15
43,28,49
36,19,42
42,14,12
25,21,9
2,22,6
51,40,1
0,48,2
26,23,56
35,29,43
23,0,46
38,35,6
19,12,25
1,46,40
14,3,1
15,5,23
13,56,55
14,49,43
8,15,58
56,50,27
39,5,27
26,43,3
32,54,7
58,55,53
30,9,56
23,24,1
38,29,50
34,44,39
9,44,54
8,41,36
35,20,41
55,38,16
50,11,10
57,1,57
50,23,59
38,46,15
31,24,45
21,50,29
0,0,5
46,0,46
14,35,7
47,22,37
3,12,48
5,9,41
3,51,4
2,29,50
9,1,7
54,22,57
15,15,57
21,53,57
7,8,25
6,55,47
44,51,52
24,56,1
58,51,45
2,45,14
45,55,7
52,49,22
49,5,37
39,26,30
28,25,30
45,24,26
25,0,17
17,24,5
10,22,49
55,17,34
2,2,21
9,46,11
31,27,8
0,6,26
23,27,51
53,12,7
11,29,7
20,46,32
26,57,46
7,44,3
41,46,57
55,48,43
58,11,11
6,4,9
32,27,36
15,12,41
15,24,10
22,44,57
54,2,46
33,9,30
36,43,9
26,38,57
9,36,8
20,34,12
30,58,31
58,5,44
39,20,0
42,43,36
39,29,31
17,2,40
48,57,53
45,58,21
46,11,55
50,33,53
22,31,59
58,3,19
50,45,2
26,16,24
57,33,26
30,4,49
45,53,38
31,30,37
52,8,48
48,59,21
33,13,44
24,11,39
44,53,24
38,19,32
2,9,57
21,39,2
2,16,55
41,47,17
10,32,26
58,12,25
11,45,30
47,10,41
27,46,26
43,16,45
16,19,46
5,32,17
7,34,26
54,7,13
12,17,37
30,7,49
55,10,27
25,58,29
58,17,15
24,52,31
1,0,42
40,6,6
57,5,41
15,0,48
29,4,58
58,34,5
48,21,16
7,38,6
43,44,7
6,37,8
49,17,14
47,7,11
28,22,11
9,43,7
7,42,33
4,22,54
20,21,24
18,57,52
33,32,36
41,38,14
41,19,31
47,7,30
58,27,53
2,28,28
9,35,10
29,44,45
46,3,34
38,28,6
15,1,37
21,42,48
44,21,55
15,20,15
0,22,43
28,23,11
31,58,43
47,20,19
33,6,22
7,44,51
6,51,44
43,4,27
23,49,48
11,56,0
26,56,22
1,16,38
4,39,36
39,27,56
59,52,54
21,51,39
4,57,22
49,32,27
8,56,8
48,7,4
49,25,52
3,26,0
33,31,40
10,10,59
58,9,51
53,23,34
24,19,24
38,0,56
57,8,44
5,49,43
9,38,0
1,33,19
54,7,42
26,9,44
25,59,54
8,44,9
42,0,20
6,39,21
55,36,29
31,42,10
7,43,40
7,37,14
18,31,13
0,57,22
45,22,13
31,22,58
40,56,58
0,3,37
21,50,6
43,13,40
45,20,23
26,20,0
45,39,20
59,16,34
12,47,56
10,27,45
1,19,40
30,33,30
36,8,35
16,53,56
32,11,8
24,43,38
48,28,9
8,19,25
35,24,12
23,34,31
8,27,43
48,58,16
10,34,16
46,43,1
34,15,13
42,39,56
20,27,17
22,28,36
47,3,0
0,18,27
31,27,54
14,15,44
22,18,19
30,4,54
32,38,9
37,12,40
33,24,0
42,46,20
11,34,15
3,26,33
22,57,0
17,4,8
1,18,26
12,49,22
6,13,52
7,50,4
40,15,28
40,50,7
0,1,33
7,4,59
40,27,48
33,36,44
33,29,3
51,34,44
13,32,49
5,40,31
1,20,38
21,52,28
28,44,29
1,51,26
52,23,45
41,56,13
25,29,34
20,12,8
4,25,41
53,22,13
16,23,25
55,37,17
23,5,1
45,59,44
3,51,7
48,24,56
53,50,17
27,10,30
36,7,47
9,52,2
14,9,17
39,4,54
48,27,52
41,12,51
25,15,34
24,55,59
20,48,49
38,8,51
0,44,58
47,45,51
49,59,52
7,30,56
1,18,23
45,59,28
36,24,35
3,40,23
2,1,3
43,39,11
26,39,47
25,18,32
8,8,23
0,7,53
48,0,3
3,46,2
31,14,18
59,17,59
22,19,52
17,54,31
29,21,2
16,38,12
41,38,12
4,30,19
50,18,12
45,13,50
48,45,4
58,36,22
41,7,20
4,36,33
58,53,11
11,26,41
23,22,11
35,4,21
37,30,11
33,28,39
55,18,29
21,59,37
33,56,5
6,54,50
17,5,16
50,29,39
53,56,43
6,43,33
32,12,3
44,45,24
23,33,34
45,46,25
14,19,21
19,25,16
10,34,21
18,24,42
49,9,38
33,15,13
58,47,25
54,23,3
10,47,28
44,24,14
9,38,25
31,57,42
47,59,16
0,18,32
43,59,41
21,32,48
35,23,35
52,9,59
47,19,38
15,55,2
21,4,32
46,27,29
28,6,21
36,7,31
0,50,30
33,3,55
21,30,10
49,15,19
48,2,30
18,10,25
20,31,21
52,18,41
13,38,47
26,7,54
57,7,36
20,41,32
15,54,2
25,43,9
36,23,12
58,41,22
15,53,45
28,37,3
9,51,34
57,17,41
43,7,40
20,27,13
52,34,0
46,51,43
56,27,7
0,25,40
14,32,34
59,0,11
55,10,54
21,59,4
54,42,11
34,2,30
40,46,4
40,25,55
15,13,14
22,13,31
55,27,3
29,18,3
40,13,5
27,26,4
31,20,47
42,55,41
12,27,20
8,7,45
3,22,58
9,37,3
40,32,22
35,53,40
38,25,46
36,52,12
40,23,33
27,57,20
1,1,47
21,9,46
6,4,0
56,13,29
59,45,53
21,20,46
1,51,4
39,27,56
52,7,12
17,27,9
29,28,11
16,49,20
54,47,17
54,43,30
24,42,8
17,3,28
56,56,11
0,36,38
56,20,38
8,37,5
10,58,33
21,6,14
33,0,1
50,46,44
13,10,18
21,20,21
41,8,9
53,8,45
31,56,57
9,57,26
6,7,24
31,20,30
45,53,30
38,44,9
14,49,11
32,10,31
45,43,39
55,36,39
32,0,36
22,1,33
48,8,32
13,31,52
35,17,45
58,47,21
7,54,10
18,26,12
42,4,56
13,51,24
53,15,24
29,37,26
54,26,26
26,31,49
18,6,58
3,56,46
17,3,40
27,14,58
32,56,2
28,9,45
52,2,1
9,23,38
27,17,56
45,35,27
34,53,26
33,49,22
19,6,18
51,25,32
49,49,20
44,17,29
29,2,24
30,11,39
1,30,49
57,15,24
17,49,10
35,22,59
49,33,57
7,24,14
31,6,4
51,50,13
13,11,15
16,35,48
5,24,3
22,41,45
32,16,7
31,58,33
20,5,57
26,29,55
30,20,45
36,33,57
43,2,31
2,19,58
42,16,22
38,38,4
23,10,12
22,33,2
55,45,8
45,4,37
40,26,49
26,2,15
15,46,17
38,40,36
36,22,45
50,0,15
46,23,18
51,46,43
53,41,21
1,18,25
30,59,51
12,17,54
27,32,40
44,2,20
13,30,34
50,20,35
5,7,50
23,58,36
59,51,10
20,45,28
45,7,19
36,19,36
22,38,8
54,23,2
6,28,32
41,18,53
16,15,0
58,31,58
35,30,41
37,50,26
57,27,26
17,55,45
53,18,16
54,12,39
56,19,59
29,52,9
22,0,24
14,58,55
4,25,17
45,2,7
4,52,26
30,9,22
7,54,40
23,48,44
54,37,55
53,58,47
2,12,47
19,26,46
14,22,11
24,7,6
23,3,58
50,33,59
12,33,53
44,56,34
28,51,11
16,36,9
3,31,13
43,50,39
21,56,53
24,20,0
30,44,56
20,34,21
19,38,54
5,22,51
39,42,34
42,58,10
43,54,33
56,37,23
27,58,20
20,22,32
12,45,16
8,5,42
22,17,20
16,22,34
59,53,17
25,27,7
28,10,1
1,58,30
25,25,20
37,37,43
9,49,20
26,50,17
8,12,26
21,20,40
55,20,33
4,37,0
56,1,54
31,10,44
43,28,26
1,29,38
19,50,58
0,45,10
25,50,48
26,2,45
20,59,52
21,27,8
30,16,9
25,47,12
1,23,32
27,16,1
57,35,51
55,35,37
58,1,27
38,19,21
23,39,12
8,52,40
16,15,56
18,40,35
22,41,58
54,0,14
56,57,42
47,52,17
16,42,10
48,36,53
1,44,45
41,52,0
37,2,32
4,24,5
3,19,5
51,54,47
1,3,21
3,38,42
25,27,10
18,28,54
55,1,38
48,30,41
20,34,57
26,29,16
23,39,15
18,22,10
5,15,5
26,19,43
0,44,2
10,2,30
56,57,23
27,45,53
8,58,28
5,16,49
14,39,28
29,57,43
31,54,58
36,13,9
12,13,53
14,16,47
37,4,37
0,31,14
54,39,12
14,37,28
3,43,0
24,4,49
7,36,44
57,4,57
7,16,2
52,23,10
40,0,15
17,0,46
31,46,18
36,0,47
56,56,30
48,20,34
38,19,2
3,15,15
57,0,38
8,32,30
23,49,23
1,12,9
19,40,10
6,29,6
28,17,18
3,55,37
57,1,45
56,4,53
12,2,45
42,10,17
5,25,58
28,26,2
37,38,43
39,36,12
37,5,21
55,0,17
24,57,10
2,54,15
47,58,17
41,37,36
39,5,2
33,35,32
16,14,9
20,44,14
42,39,14
51,56,3
1,50,57
8,37,47
17,1,20
28,34,57
4,13,55
59,46,30
31,55,36
32,7,20
46,41,52
52,24,48
56,18,30
45,26,59
33,36,0
45,4,26
42,9,39
29,8,17
51,31,4
28,4,12
48,42,45
32,35,10
12,23,28
42,0,46
41,25,22
33,10,27
59,45,36
30,14,36
40,6,59
44,26,3
48,6,38
34,39,13
36,51,28
4,26,28
50,7,54
5,33,4
32,32,41
0,55,56
28,35,54
27,11,20
23,0,26
53,26,5
6,2,49
26,58,15
46,40,14
32,45,47
29,9,12
10,1,7
6,29,34
0,49,45
12,4,37
39,57,55
44,55,49
33,13,47
40,59,20
55,32,5
42,53,7
46,3,8
53,2,30
19,54,19
57,7,15
34,46,12
22,22,59
11,48,12
51,28,11
11,15,35
8,58,28
15,44,32
16,30,26
46,41,20
